date,country,countryCode,provinceCode,city,cityCode,confirmed,suspected,cured,dead,province
2020-05-26,中国,CN,130000.0,,,328,0,322,6,河北
2020-05-26,中国,CN,140000.0,,,198,0,198,0,山西
2020-05-26,中国,CN,150000.0,,,232,0,204,1,内蒙
2020-05-26,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-05-26,中国,CN,220000.0,,,155,0,128,2,吉林
2020-05-26,中国,CN,230000.0,,,945,0,932,13,黑龙江
2020-05-26,中国,CN,310000.0,,,669,0,653,7,上海
2020-05-26,中国,CN,320000.0,,,653,0,653,0,江苏
2020-05-26,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-05-26,中国,CN,340000.0,,,991,0,985,6,安徽
2020-05-26,中国,CN,350000.0,,,357,0,355,1,福建
2020-05-26,中国,CN,360000.0,,,937,0,936,1,江西
2020-05-26,中国,CN,370000.0,,,788,0,780,7,山东
2020-05-26,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-05-26,中国,CN,420000.0,,,68135,0,63617,4512,湖北
2020-05-26,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-05-26,中国,CN,440000.0,,,1592,0,1581,8,广东
2020-05-26,中国,CN,450000.0,,,254,0,252,2,广西
2020-05-26,中国,CN,460000.0,,,169,0,162,6,海南
2020-05-26,中国,CN,500000.0,,,579,0,573,6,重庆
2020-05-26,中国,CN,510000.0,,,564,0,558,3,四川
2020-05-26,中国,CN,520000.0,,,147,0,145,2,贵州
2020-05-26,中国,CN,530000.0,,,185,0,183,2,云南
2020-05-26,中国,CN,540000.0,,,1,0,1,0,西藏
2020-05-26,中国,CN,610000.0,,,308,0,305,3,陕西
2020-05-26,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-05-26,中国,CN,630000.0,,,18,0,18,0,青海
2020-05-26,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-05-26,中国,CN,650000.0,,,76,0,73,3,新疆
2020-05-26,中国,CN,710000.0,,,441,0,416,7,台湾
2020-05-26,中国,CN,810000.0,,,1065,0,1033,4,香港
2020-05-26,中国,CN,820000.0,,,45,0,45,0,澳门
2020-05-27,中国,CN,110000.0,,,593,0,581,9,北京
2020-05-27,中国,CN,120000.0,,,192,0,188,3,天津
2020-05-27,中国,CN,130000.0,,,328,0,322,6,河北
2020-05-27,中国,CN,140000.0,,,198,0,198,0,山西
2020-05-27,中国,CN,150000.0,,,232,0,205,1,内蒙
2020-05-27,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-05-27,中国,CN,220000.0,,,155,0,128,2,吉林
2020-05-27,中国,CN,230000.0,,,945,0,932,13,黑龙江
2020-05-27,中国,CN,310000.0,,,670,0,655,7,上海
2020-05-27,中国,CN,320000.0,,,653,0,653,0,江苏
2020-05-27,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-05-27,中国,CN,340000.0,,,991,0,985,6,安徽
2020-05-27,中国,CN,350000.0,,,357,0,355,1,福建
2020-05-27,中国,CN,360000.0,,,937,0,936,1,江西
2020-05-27,中国,CN,370000.0,,,788,0,780,7,山东
2020-05-27,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-05-27,中国,CN,420000.0,,,68135,0,63618,4512,湖北
2020-05-27,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-05-27,中国,CN,440000.0,,,1592,0,1581,8,广东
2020-05-27,中国,CN,450000.0,,,254,0,252,2,广西
2020-05-27,中国,CN,460000.0,,,169,0,162,6,海南
2020-05-27,中国,CN,500000.0,,,579,0,573,6,重庆
2020-05-27,中国,CN,510000.0,,,564,0,558,3,四川
2020-05-27,中国,CN,520000.0,,,147,0,145,2,贵州
2020-05-27,中国,CN,530000.0,,,185,0,183,2,云南
2020-05-27,中国,CN,540000.0,,,1,0,1,0,西藏
2020-05-27,中国,CN,610000.0,,,308,0,305,3,陕西
2020-05-27,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-05-27,中国,CN,630000.0,,,18,0,18,0,青海
2020-05-27,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-05-27,中国,CN,650000.0,,,76,0,73,3,新疆
2020-05-27,中国,CN,710000.0,,,441,0,419,7,台湾
2020-05-27,中国,CN,810000.0,,,1066,0,1034,4,香港
2020-05-27,中国,CN,820000.0,,,45,0,45,0,澳门
2020-05-28,中国,CN,110000.0,,,593,0,581,9,北京
2020-05-28,中国,CN,120000.0,,,192,0,188,3,天津
2020-05-28,中国,CN,130000.0,,,328,0,322,6,河北
2020-05-28,中国,CN,140000.0,,,198,0,198,0,山西
2020-05-28,中国,CN,150000.0,,,232,0,205,1,内蒙
2020-05-28,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-05-28,中国,CN,220000.0,,,155,0,136,2,吉林
2020-05-28,中国,CN,230000.0,,,945,0,932,13,黑龙江
2020-05-28,中国,CN,310000.0,,,671,0,655,7,上海
2020-05-28,中国,CN,320000.0,,,653,0,653,0,江苏
2020-05-28,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-05-28,中国,CN,340000.0,,,991,0,985,6,安徽
2020-05-28,中国,CN,350000.0,,,358,0,355,1,福建
2020-05-28,中国,CN,360000.0,,,937,0,936,1,江西
2020-05-28,中国,CN,370000.0,,,788,0,780,7,山东
2020-05-28,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-05-28,中国,CN,420000.0,,,68135,0,63618,4512,湖北
2020-05-28,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-05-28,中国,CN,440000.0,,,1592,0,1582,8,广东
2020-05-28,中国,CN,450000.0,,,254,0,252,2,广西
2020-05-28,中国,CN,460000.0,,,169,0,162,6,海南
2020-05-28,中国,CN,500000.0,,,579,0,573,6,重庆
2020-05-28,中国,CN,510000.0,,,564,0,558,3,四川
2020-05-28,中国,CN,520000.0,,,147,0,145,2,贵州
2020-05-28,中国,CN,530000.0,,,185,0,183,2,云南
2020-05-28,中国,CN,540000.0,,,1,0,1,0,西藏
2020-05-28,中国,CN,610000.0,,,308,0,305,3,陕西
2020-05-28,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-05-28,中国,CN,630000.0,,,18,0,18,0,青海
2020-05-28,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-05-28,中国,CN,650000.0,,,76,0,73,3,新疆
2020-05-28,中国,CN,710000.0,,,441,0,420,7,台湾
2020-05-28,中国,CN,810000.0,,,1066,0,1035,4,香港
2020-05-28,中国,CN,820000.0,,,45,0,45,0,澳门
2020-05-29,中国,CN,110000.0,,,593,0,581,9,北京
2020-05-29,中国,CN,120000.0,,,192,0,188,3,天津
2020-05-29,中国,CN,130000.0,,,328,0,322,6,河北
2020-05-29,中国,CN,140000.0,,,198,0,198,0,山西
2020-05-29,中国,CN,150000.0,,,232,0,205,1,内蒙
2020-05-29,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-05-29,中国,CN,220000.0,,,155,0,142,2,吉林
2020-05-29,中国,CN,230000.0,,,945,0,932,13,黑龙江
2020-05-29,中国,CN,310000.0,,,671,0,657,7,上海
2020-05-29,中国,CN,320000.0,,,653,0,653,0,江苏
2020-05-29,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-05-29,中国,CN,340000.0,,,991,0,985,6,安徽
2020-05-29,中国,CN,350000.0,,,358,0,355,1,福建
2020-05-29,中国,CN,360000.0,,,937,0,936,1,江西
2020-05-29,中国,CN,370000.0,,,788,0,780,7,山东
2020-05-29,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-05-29,中国,CN,420000.0,,,68135,0,63618,4512,湖北
2020-05-29,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-05-29,中国,CN,440000.0,,,1592,0,1582,8,广东
2020-05-29,中国,CN,450000.0,,,254,0,252,2,广西
2020-05-29,中国,CN,460000.0,,,169,0,163,6,海南
2020-05-29,中国,CN,500000.0,,,579,0,573,6,重庆
2020-05-29,中国,CN,510000.0,,,564,0,558,3,四川
2020-05-29,中国,CN,520000.0,,,147,0,145,2,贵州
2020-05-29,中国,CN,530000.0,,,185,0,183,2,云南
2020-05-29,中国,CN,540000.0,,,1,0,1,0,西藏
2020-05-29,中国,CN,610000.0,,,308,0,305,3,陕西
2020-05-29,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-05-29,中国,CN,630000.0,,,18,0,18,0,青海
2020-05-29,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-05-29,中国,CN,650000.0,,,76,0,73,3,新疆
2020-05-29,中国,CN,710000.0,,,442,0,420,7,台湾
2020-05-29,中国,CN,810000.0,,,1079,0,1035,4,香港
2020-05-29,中国,CN,820000.0,,,45,0,45,0,澳门
2020-05-30,中国,CN,110000.0,,,593,0,581,9,北京
2020-05-30,中国,CN,120000.0,,,192,0,188,3,天津
2020-05-30,中国,CN,130000.0,,,328,0,322,6,河北
2020-05-30,中国,CN,140000.0,,,198,0,198,0,山西
2020-05-30,中国,CN,150000.0,,,232,0,206,1,内蒙
2020-05-30,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-05-30,中国,CN,220000.0,,,155,0,142,2,吉林
2020-05-30,中国,CN,230000.0,,,945,0,932,13,黑龙江
2020-05-30,中国,CN,310000.0,,,672,0,657,7,上海
2020-05-30,中国,CN,320000.0,,,653,0,653,0,江苏
2020-05-30,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-05-30,中国,CN,340000.0,,,991,0,985,6,安徽
2020-05-30,中国,CN,350000.0,,,358,0,355,1,福建
2020-05-30,中国,CN,360000.0,,,937,0,936,1,江西
2020-05-30,中国,CN,370000.0,,,791,0,780,7,山东
2020-05-30,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-05-30,中国,CN,420000.0,,,68135,0,63618,4512,湖北
2020-05-30,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-05-30,中国,CN,440000.0,,,1593,0,1583,8,广东
2020-05-30,中国,CN,450000.0,,,254,0,252,2,广西
2020-05-30,中国,CN,460000.0,,,169,0,163,6,海南
2020-05-30,中国,CN,500000.0,,,579,0,573,6,重庆
2020-05-30,中国,CN,510000.0,,,564,0,558,3,四川
2020-05-30,中国,CN,520000.0,,,147,0,145,2,贵州
2020-05-30,中国,CN,530000.0,,,185,0,183,2,云南
2020-05-30,中国,CN,540000.0,,,1,0,1,0,西藏
2020-05-30,中国,CN,610000.0,,,308,0,305,3,陕西
2020-05-30,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-05-30,中国,CN,630000.0,,,18,0,18,0,青海
2020-05-30,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-05-30,中国,CN,650000.0,,,76,0,73,3,新疆
2020-05-30,中国,CN,710000.0,,,442,0,421,7,台湾
2020-05-30,中国,CN,810000.0,,,1082,0,1036,4,香港
2020-05-30,中国,CN,820000.0,,,45,0,45,0,澳门
2020-05-31,中国,CN,110000.0,,,593,0,581,9,北京
2020-05-31,中国,CN,120000.0,,,192,0,188,3,天津
2020-05-31,中国,CN,130000.0,,,328,0,322,6,河北
2020-05-31,中国,CN,140000.0,,,198,0,198,0,山西
2020-05-31,中国,CN,150000.0,,,232,0,206,1,内蒙
2020-05-31,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-05-31,中国,CN,220000.0,,,155,0,144,2,吉林
2020-05-31,中国,CN,230000.0,,,945,0,932,13,黑龙江
2020-05-31,中国,CN,310000.0,,,672,0,657,7,上海
2020-05-31,中国,CN,320000.0,,,653,0,653,0,江苏
2020-05-31,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-05-31,中国,CN,340000.0,,,991,0,985,6,安徽
2020-05-31,中国,CN,350000.0,,,358,0,355,1,福建
2020-05-31,中国,CN,360000.0,,,937,0,936,1,江西
2020-05-31,中国,CN,370000.0,,,792,0,780,7,山东
2020-05-31,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-05-31,中国,CN,420000.0,,,68135,0,63619,4512,湖北
2020-05-31,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-05-31,中国,CN,440000.0,,,1593,0,1583,8,广东
2020-05-31,中国,CN,450000.0,,,254,0,252,2,广西
2020-05-31,中国,CN,460000.0,,,169,0,163,6,海南
2020-05-31,中国,CN,500000.0,,,579,0,573,6,重庆
2020-05-31,中国,CN,510000.0,,,564,0,558,3,四川
2020-05-31,中国,CN,520000.0,,,147,0,145,2,贵州
2020-05-31,中国,CN,530000.0,,,185,0,183,2,云南
2020-05-31,中国,CN,540000.0,,,1,0,1,0,西藏
2020-05-31,中国,CN,610000.0,,,308,0,305,3,陕西
2020-05-31,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-05-31,中国,CN,630000.0,,,18,0,18,0,青海
2020-05-31,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-05-31,中国,CN,650000.0,,,76,0,73,3,新疆
2020-05-31,中国,CN,710000.0,,,442,0,422,7,台湾
2020-05-31,中国,CN,810000.0,,,1084,0,1037,4,香港
2020-05-31,中国,CN,820000.0,,,45,0,45,0,澳门
2020-06-01,中国,CN,110000.0,,,593,0,581,9,北京
2020-06-01,中国,CN,120000.0,,,192,0,188,3,天津
2020-06-01,中国,CN,130000.0,,,328,0,322,6,河北
2020-06-01,中国,CN,140000.0,,,198,0,198,0,山西
2020-06-01,中国,CN,150000.0,,,235,0,207,1,内蒙
2020-06-01,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-06-01,中国,CN,220000.0,,,155,0,147,2,吉林
2020-06-01,中国,CN,230000.0,,,945,0,932,13,黑龙江
2020-06-01,中国,CN,310000.0,,,672,0,660,7,上海
2020-06-01,中国,CN,320000.0,,,653,0,653,0,江苏
2020-06-01,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-06-01,中国,CN,340000.0,,,991,0,985,6,安徽
2020-06-01,中国,CN,350000.0,,,358,0,356,1,福建
2020-06-01,中国,CN,360000.0,,,937,0,936,1,江西
2020-06-01,中国,CN,370000.0,,,792,0,780,7,山东
2020-06-01,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-06-01,中国,CN,420000.0,,,68135,0,63620,4512,湖北
2020-06-01,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-06-01,中国,CN,440000.0,,,1595,0,1583,8,广东
2020-06-01,中国,CN,450000.0,,,254,0,252,2,广西
2020-06-01,中国,CN,460000.0,,,169,0,162,6,海南
2020-06-01,中国,CN,500000.0,,,579,0,573,6,重庆
2020-06-01,中国,CN,510000.0,,,575,0,558,3,四川
2020-06-01,中国,CN,520000.0,,,147,0,145,2,贵州
2020-06-01,中国,CN,530000.0,,,185,0,183,2,云南
2020-06-01,中国,CN,540000.0,,,1,0,1,0,西藏
2020-06-01,中国,CN,610000.0,,,309,0,305,3,陕西
2020-06-01,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-06-01,中国,CN,630000.0,,,18,0,18,0,青海
2020-06-01,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-06-01,中国,CN,650000.0,,,76,0,73,3,新疆
2020-06-01,中国,CN,710000.0,,,443,0,427,7,台湾
2020-06-01,中国,CN,810000.0,,,1087,0,1037,4,香港
2020-06-01,中国,CN,820000.0,,,45,0,45,0,澳门
2020-06-02,中国,CN,110000.0,,,593,0,581,9,北京
2020-06-02,中国,CN,120000.0,,,192,0,188,3,天津
2020-06-02,中国,CN,130000.0,,,328,0,322,6,河北
2020-06-02,中国,CN,140000.0,,,198,0,198,0,山西
2020-06-02,中国,CN,150000.0,,,235,0,209,1,内蒙
2020-06-02,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-06-02,中国,CN,220000.0,,,155,0,147,2,吉林
2020-06-02,中国,CN,230000.0,,,945,0,932,13,黑龙江
2020-06-02,中国,CN,310000.0,,,673,0,661,7,上海
2020-06-02,中国,CN,320000.0,,,653,0,653,0,江苏
2020-06-02,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-06-02,中国,CN,340000.0,,,991,0,985,6,安徽
2020-06-02,中国,CN,350000.0,,,358,0,356,1,福建
2020-06-02,中国,CN,360000.0,,,937,0,936,1,江西
2020-06-02,中国,CN,370000.0,,,792,0,780,7,山东
2020-06-02,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-06-02,中国,CN,420000.0,,,68135,0,63620,4512,湖北
2020-06-02,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-06-02,中国,CN,440000.0,,,1596,0,1583,8,广东
2020-06-02,中国,CN,450000.0,,,254,0,252,2,广西
2020-06-02,中国,CN,460000.0,,,169,0,162,6,海南
2020-06-02,中国,CN,500000.0,,,579,0,573,6,重庆
2020-06-02,中国,CN,510000.0,,,577,0,558,3,四川
2020-06-02,中国,CN,520000.0,,,147,0,145,2,贵州
2020-06-02,中国,CN,530000.0,,,185,0,183,2,云南
2020-06-02,中国,CN,540000.0,,,1,0,1,0,西藏
2020-06-02,中国,CN,610000.0,,,309,0,305,3,陕西
2020-06-02,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-06-02,中国,CN,630000.0,,,18,0,18,0,青海
2020-06-02,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-06-02,中国,CN,650000.0,,,76,0,73,3,新疆
2020-06-02,中国,CN,710000.0,,,443,0,427,7,台湾
2020-06-02,中国,CN,810000.0,,,1093,0,1038,4,香港
2020-06-02,中国,CN,820000.0,,,45,0,45,0,澳门
2020-06-03,中国,CN,110000.0,,,594,0,582,9,北京
2020-06-03,中国,CN,120000.0,,,192,0,188,3,天津
2020-06-03,中国,CN,130000.0,,,328,0,322,6,河北
2020-06-03,中国,CN,140000.0,,,198,0,198,0,山西
2020-06-03,中国,CN,150000.0,,,235,0,209,1,内蒙
2020-06-03,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-06-03,中国,CN,220000.0,,,155,0,148,2,吉林
2020-06-03,中国,CN,230000.0,,,947,0,934,13,黑龙江
2020-06-03,中国,CN,310000.0,,,673,0,661,7,上海
2020-06-03,中国,CN,320000.0,,,653,0,653,0,江苏
2020-06-03,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-06-03,中国,CN,340000.0,,,991,0,985,6,安徽
2020-06-03,中国,CN,350000.0,,,358,0,356,1,福建
2020-06-03,中国,CN,360000.0,,,932,0,931,1,江西
2020-06-03,中国,CN,370000.0,,,792,0,780,7,山东
2020-06-03,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-06-03,中国,CN,420000.0,,,68135,0,63620,4512,湖北
2020-06-03,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-06-03,中国,CN,440000.0,,,1597,0,1583,8,广东
2020-06-03,中国,CN,450000.0,,,254,0,252,2,广西
2020-06-03,中国,CN,460000.0,,,169,0,162,6,海南
2020-06-03,中国,CN,500000.0,,,579,0,573,6,重庆
2020-06-03,中国,CN,510000.0,,,577,0,558,3,四川
2020-06-03,中国,CN,520000.0,,,147,0,145,2,贵州
2020-06-03,中国,CN,530000.0,,,185,0,183,2,云南
2020-06-03,中国,CN,540000.0,,,1,0,1,0,西藏
2020-06-03,中国,CN,610000.0,,,309,0,305,3,陕西
2020-06-03,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-06-03,中国,CN,630000.0,,,18,0,18,0,青海
2020-06-03,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-06-03,中国,CN,650000.0,,,76,0,73,3,新疆
2020-06-03,中国,CN,710000.0,,,443,0,428,7,台湾
2020-06-03,中国,CN,810000.0,,,1093,0,1039,4,香港
2020-06-03,中国,CN,820000.0,,,45,0,45,0,澳门
2020-06-04,中国,CN,110000.0,,,594,0,583,9,北京
2020-06-04,中国,CN,120000.0,,,192,0,188,3,天津
2020-06-04,中国,CN,130000.0,,,328,0,322,6,河北
2020-06-04,中国,CN,140000.0,,,198,0,198,0,山西
2020-06-04,中国,CN,150000.0,,,235,0,212,1,内蒙
2020-06-04,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-06-04,中国,CN,220000.0,,,155,0,149,2,吉林
2020-06-04,中国,CN,230000.0,,,947,0,934,13,黑龙江
2020-06-04,中国,CN,310000.0,,,673,0,662,7,上海
2020-06-04,中国,CN,320000.0,,,653,0,653,0,江苏
2020-06-04,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-06-04,中国,CN,340000.0,,,991,0,985,6,安徽
2020-06-04,中国,CN,350000.0,,,358,0,356,1,福建
2020-06-04,中国,CN,360000.0,,,932,0,931,1,江西
2020-06-04,中国,CN,370000.0,,,792,0,780,7,山东
2020-06-04,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-06-04,中国,CN,420000.0,,,68135,0,63620,4512,湖北
2020-06-04,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-06-04,中国,CN,440000.0,,,1598,0,1583,8,广东
2020-06-04,中国,CN,450000.0,,,254,0,252,2,广西
2020-06-04,中国,CN,460000.0,,,169,0,162,6,海南
2020-06-04,中国,CN,500000.0,,,579,0,573,6,重庆
2020-06-04,中国,CN,510000.0,,,577,0,558,3,四川
2020-06-04,中国,CN,520000.0,,,147,0,145,2,贵州
2020-06-04,中国,CN,530000.0,,,185,0,183,2,云南
2020-06-04,中国,CN,540000.0,,,1,0,1,0,西藏
2020-06-04,中国,CN,610000.0,,,309,0,305,3,陕西
2020-06-04,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-06-04,中国,CN,630000.0,,,18,0,18,0,青海
2020-06-04,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-06-04,中国,CN,650000.0,,,76,0,73,3,新疆
2020-06-04,中国,CN,710000.0,,,443,0,428,7,台湾
2020-06-04,中国,CN,810000.0,,,1098,0,1041,4,香港
2020-06-04,中国,CN,820000.0,,,45,0,45,0,澳门
2020-06-05,中国,CN,110000.0,,,594,0,583,9,北京
2020-06-05,中国,CN,120000.0,,,192,0,189,3,天津
2020-06-05,中国,CN,130000.0,,,328,0,322,6,河北
2020-06-05,中国,CN,140000.0,,,198,0,198,0,山西
2020-06-05,中国,CN,150000.0,,,235,0,213,1,内蒙
2020-06-05,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-06-05,中国,CN,220000.0,,,155,0,150,2,吉林
2020-06-05,中国,CN,230000.0,,,947,0,934,13,黑龙江
2020-06-05,中国,CN,310000.0,,,677,0,663,7,上海
2020-06-05,中国,CN,320000.0,,,653,0,653,0,江苏
2020-06-05,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-06-05,中国,CN,340000.0,,,991,0,985,6,安徽
2020-06-05,中国,CN,350000.0,,,358,0,356,1,福建
2020-06-05,中国,CN,360000.0,,,932,0,931,1,江西
2020-06-05,中国,CN,370000.0,,,792,0,780,7,山东
2020-06-05,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-06-05,中国,CN,420000.0,,,68135,0,63623,4512,湖北
2020-06-05,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-06-05,中国,CN,440000.0,,,1598,0,1584,8,广东
2020-06-05,中国,CN,450000.0,,,254,0,252,2,广西
2020-06-05,中国,CN,460000.0,,,169,0,162,6,海南
2020-06-05,中国,CN,500000.0,,,579,0,573,6,重庆
2020-06-05,中国,CN,510000.0,,,578,0,558,3,四川
2020-06-05,中国,CN,520000.0,,,147,0,145,2,贵州
2020-06-05,中国,CN,530000.0,,,185,0,183,2,云南
2020-06-05,中国,CN,540000.0,,,1,0,1,0,西藏
2020-06-05,中国,CN,610000.0,,,309,0,305,3,陕西
2020-06-05,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-06-05,中国,CN,630000.0,,,18,0,18,0,青海
2020-06-05,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-06-05,中国,CN,650000.0,,,76,0,73,3,新疆
2020-06-05,中国,CN,710000.0,,,443,0,429,7,台湾
2020-06-05,中国,CN,810000.0,,,1102,0,1045,4,香港
2020-06-05,中国,CN,820000.0,,,45,0,45,0,澳门
2020-06-06,中国,CN,110000.0,,,594,0,583,9,北京
2020-06-06,中国,CN,120000.0,,,193,0,189,3,天津
2020-06-06,中国,CN,130000.0,,,328,0,322,6,河北
2020-06-06,中国,CN,140000.0,,,198,0,198,0,山西
2020-06-06,中国,CN,150000.0,,,235,0,213,1,内蒙
2020-06-06,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-06-06,中国,CN,220000.0,,,155,0,151,2,吉林
2020-06-06,中国,CN,230000.0,,,947,0,934,13,黑龙江
2020-06-06,中国,CN,310000.0,,,677,0,664,7,上海
2020-06-06,中国,CN,320000.0,,,653,0,653,0,江苏
2020-06-06,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-06-06,中国,CN,340000.0,,,991,0,985,6,安徽
2020-06-06,中国,CN,350000.0,,,358,0,356,1,福建
2020-06-06,中国,CN,360000.0,,,932,0,931,1,江西
2020-06-06,中国,CN,370000.0,,,792,0,780,7,山东
2020-06-06,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-06-06,中国,CN,420000.0,,,68135,0,63623,4512,湖北
2020-06-06,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-06-06,中国,CN,440000.0,,,1601,0,1584,8,广东
2020-06-06,中国,CN,450000.0,,,254,0,252,2,广西
2020-06-06,中国,CN,460000.0,,,169,0,162,6,海南
2020-06-06,中国,CN,500000.0,,,579,0,573,6,重庆
2020-06-06,中国,CN,510000.0,,,578,0,558,3,四川
2020-06-06,中国,CN,520000.0,,,147,0,145,2,贵州
2020-06-06,中国,CN,530000.0,,,185,0,183,2,云南
2020-06-06,中国,CN,540000.0,,,1,0,1,0,西藏
2020-06-06,中国,CN,610000.0,,,309,0,305,3,陕西
2020-06-06,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-06-06,中国,CN,630000.0,,,18,0,18,0,青海
2020-06-06,中国,CN,640000.0,,,75,0,75,0,宁夏
2020-06-06,中国,CN,650000.0,,,76,0,73,3,新疆
2020-06-06,中国,CN,710000.0,,,443,0,429,7,台湾
2020-06-06,中国,CN,810000.0,,,1105,0,1048,4,香港
2020-06-06,中国,CN,820000.0,,,45,0,45,0,澳门
2020-06-07,中国,CN,110000.0,,,594,0,583,9,北京
2020-06-07,中国,CN,120000.0,,,193,0,189,3,天津
2020-06-07,中国,CN,130000.0,,,328,0,322,6,河北
2020-06-07,中国,CN,140000.0,,,198,0,198,0,山西
2020-06-07,中国,CN,150000.0,,,235,0,213,1,内蒙
2020-06-07,中国,CN,210000.0,,,149,0,147,2,辽宁
2020-06-07,中国,CN,220000.0,,,155,0,153,2,吉林
2020-06-07,中国,CN,230000.0,,,947,0,934,13,黑龙江
2020-06-07,中国,CN,310000.0,,,677,0,664,7,上海
2020-06-07,中国,CN,320000.0,,,653,0,653,0,江苏
2020-06-07,中国,CN,330000.0,,,1268,0,1267,1,浙江
2020-06-07,中国,CN,340000.0,,,991,0,985,6,安徽
2020-06-07,中国,CN,350000.0,,,359,0,356,1,福建
2020-06-07,中国,CN,360000.0,,,932,0,931,1,江西
2020-06-07,中国,CN,370000.0,,,792,0,780,7,山东
2020-06-07,中国,CN,410000.0,,,1276,0,1254,22,河南
2020-06-07,中国,CN,420000.0,,,68135,0,63623,4512,湖北
2020-06-07,中国,CN,430000.0,,,1019,0,1015,4,湖南
2020-06-07,中国,CN,440000.0,,,1602,0,1584,8,广东
2020-06-07,中国,CN,450000.0,,,254,0,252,2,广西
2020-06-07,中国,CN,460000.0,,,170,0,162,6,海南
2020-06-07,中国,CN,500000.0,,,579,0,573,6,重庆
2020-06-07,中国,CN,510000.0,,,578,0,558,3,四川
2020-06-07,中国,CN,520000.0,,,147,0,145,2,贵州
2020-06-07,中国,CN,530000.0,,,185,0,183,2,云南
2020-06-07,中国,CN,540000.0,,,1,0,1,0,西藏
2020-06-07,中国,CN,610000.0,,,311,0,305,3,陕西
2020-06-07,中国,CN,620000.0,,,139,0,137,2,甘肃
2020-06-07,中国,CN,630000.0,,,18,0,18,0,青海
